0.0	0.0
7.728520983366626e-10	5.314085778618249e-12
2.111318478228541e-9	1.958395864463114e-11
3.4455520678480233e-9	3.972589104916935e-11
6.00415282901312e-9	6.638598684682862e-11
9.661773766221348e-9	1.0884870081735442e-10
1.51966865903983e-8	1.7209560091195897e-10
1.9893685087547186e-8	2.4614557349735834e-10
2.4526974018903244e-8	3.2274791108690694e-10
2.980021632673102e-8	4.01737590579998e-10
3.5992395115996165e-8	4.770332983682124e-10
4.1601385565801614e-8	5.481217131473315e-10
4.7302956475913756e-8	6.165368291837226e-10
5.283751106799683e-8	6.824381184692641e-10
6.027164640011806e-8	7.462122908281189e-10
6.517036673744525e-8	8.045449019298267e-10
7.106332906156653e-8	8.575093024284718e-10
7.707598055680509e-8	9.065422629236153e-10
8.355739759901525e-8	9.53398795510907e-10
9.016210488363396e-8	9.942121078720056e-10
9.659115777739224e-8	1.0427483892549105e-9
1.0366832517997215e-7	1.09779178181455e-9
1.108594209950966e-7	1.155970642171056e-9
1.1824253797870087e-7	1.2111912998861384e-9
1.2319273613771075e-7	1.2650899051379838e-9
1.3137662716481802e-7	1.3172214058194242e-9
1.3748382874661568e-7	1.3696664418634263e-9
1.434711214411115e-7	1.418959938958242e-9
1.5071605392209163e-7	1.4609966663994278e-9
1.5718888937166076e-7	1.5011904999814972e-9
1.6351049161585806e-7	1.5460617752927064e-9
1.700205433175842e-7	1.5890796785317464e-9
1.7752263826887891e-7	1.6340229739914669e-9
1.789744721372276e-7	1.674002594116608e-9
1.8941416294579104e-7	1.711672315404833e-9
1.9584199424751602e-7	1.7477923272283035e-9
2.0180735034517826e-7	1.7836961618950652e-9
2.0817495099256088e-7	1.8207711788204684e-9
2.1453682718514287e-7	1.855571960411062e-9
2.2011627360470709e-7	1.8810701034043475e-9
2.2744455128032814e-7	1.908713535295625e-9
2.3563593186000906e-7	1.9329051172515934e-9
2.4045696420312345e-7	1.961959112667966e-9
2.4636774437992035e-7	1.9925297161846877e-9
2.5277765649047447e-7	1.9990356219437012e-9
2.59341977810128e-7	1.9929609752534105e-9
