0.0	0.0
5.519805856126325e-9	1.6736659347316163e-14
7.757694706750028e-9	3.554408127826036e-14
7.577669324563718e-9	4.544987204369022e-14
6.226940819288207e-9	5.383409558135099e-14
4.568510379848844e-9	6.093248012817298e-14
2.429186397037264e-9	7.303799325342198e-14
3.253596120484925e-10	4.051397800441947e-12
3.689915115612896e-9	1.341716525491421e-11
7.405974657510361e-9	2.8737567902314963e-11
1.1671746227007394e-8	4.738208377199626e-11
1.600702887601535e-8	7.214581621264316e-11
2.11277160561093e-8	1.0191511878252513e-10
2.633106746687752e-8	1.316255306634595e-10
3.185082766054436e-8	1.5698270000772395e-10
3.765026251176662e-8	1.7890385278294118e-10
4.402731204174692e-8	1.9805331879449991e-10
5.053118722515859e-8	2.1441414651866e-10
5.758437255122228e-8	2.2777737399310996e-10
6.499335517606997e-8	2.4197697886840784e-10
7.237758145048434e-8	2.5849531074015887e-10
8.0341769805787e-8	2.7424431863858343e-10
8.855624413848151e-8	2.926170566425412e-10
9.732207067367126e-8	3.154175799128467e-10
1.0639444866912051e-7	3.390045505236472e-10
1.1573807042937522e-7	3.627646380722105e-10
1.2513605843077612e-7	3.8510013333556974e-10
1.3490899013642876e-7	4.047936961381282e-10
1.4487431669910654e-7	4.2450875318982287e-10
1.5523928698534282e-7	4.460023689784265e-10
1.6526871150771304e-7	4.653377040916062e-10
1.7573921111404532e-7	4.811182538417391e-10
1.865206143139212e-7	4.944452492780194e-10
1.9717167595754957e-7	5.057913745583064e-10
2.0784066971226043e-7	5.151532878628018e-10
2.1897524973281555e-7	5.227755108533571e-10
2.298159484222678e-7	5.297842239467165e-10
2.40641828011683e-7	5.358230564450394e-10
2.51704733097892e-7	5.411582168150631e-10
2.630704106133107e-7	5.459627324897021e-10
2.743969441956054e-7	5.518210749723806e-10
2.855571903268953e-7	5.569418832427786e-10
2.9663596242420686e-7	5.627873649368453e-10
3.0780041242349954e-7	5.684715549167052e-10
3.196024989558547e-7	5.73789208715425e-10
3.309480982088747e-7	5.785328337060136e-10
3.425689089606666e-7	5.826276368632755e-10
3.541343091207606e-7	5.863270208833704e-10
3.6555105645033026e-7	5.89723312044832e-10
3.7705300367963456e-7	5.928391100920472e-10
3.886719624000926e-7	5.955955755934994e-10
4.0000084715627137e-7	5.97785286117869e-10
4.115376406584207e-7	5.99714296258469e-10
4.2265721992715154e-7	6.014525637225709e-10
4.343518859562062e-7	6.03005712191429e-10
4.4574060329095866e-7	6.068001059845508e-10
4.569380570885658e-7	6.126876076107735e-10
4.6799080675214954e-7	6.18594126076566e-10
4.796734299138626e-7	6.273487642652676e-10
4.908555745802087e-7	6.36103186727155e-10
5.021611492107612e-7	6.494568231952157e-10
5.131145788410189e-7	6.65800668489247e-10
5.24790969525197e-7	6.808956495370389e-10
5.35809950694459e-7	6.939704703121663e-10
5.471344031009221e-7	7.057262907243178e-10
5.583397613415603e-7	7.173508770246251e-10
5.697148697584527e-7	7.297369935662879e-10
5.807352551725965e-7	7.42571105519474e-10
5.918686281661628e-7	7.553890243420902e-10
6.033667099288112e-7	7.675966150610947e-10
6.142543917475463e-7	7.790536666866465e-10
6.256127356995019e-7	7.908850991650951e-10
6.369303662838496e-7	8.012375508880786e-10
6.48035214218481e-7	8.107230795626919e-10
6.592933408225768e-7	8.197638322309685e-10
6.704689548992188e-7	8.279873866362309e-10
6.819340228103979e-7	8.354896620129892e-10
6.932137001753852e-7	8.42382792273977e-10
7.042748968938524e-7	8.493711632130641e-10
7.1554462142823e-7	8.565863987529453e-10
7.264336249732389e-7	8.628009605126331e-10
7.379287886402463e-7	8.69102418207035e-10
7.489888041346092e-7	8.750200938308695e-10
7.600140276327892e-7	8.805797310531992e-10
7.708451881157015e-7	8.863414462308761e-10
7.82088555063988e-7	8.917932254571603e-10
7.92951177947111e-7	8.981625526568671e-10
8.040025694298006e-7	9.059197204626558e-10
8.147292646950474e-7	9.131071427137094e-10
8.25431545080035e-7	9.199783796368876e-10
8.367467968663033e-7	9.270927995954636e-10
8.474694048416053e-7	9.344680366478288e-10
8.5889794961062e-7	9.426469869854516e-10
8.69340342847015e-7	9.513950446525144e-10
8.804294924105428e-7	9.607749874650294e-10
8.910409182868193e-7	9.716482334267694e-10
9.012623213992328e-7	9.844379895040057e-10
9.124313112139387e-7	9.981451474783577e-10
9.221595706247255e-7	1.0127288943459156e-9
9.333120802549618e-7	1.027239926562995e-9
9.439880935999901e-7	1.0409499910505994e-9
9.552079061873345e-7	1.0538537591050278e-9
9.657196900318247e-7	1.0657264249100963e-9
9.76411875004919e-7	1.0768240721890977e-9
9.865516955428503e-7	1.0872313460493999e-9
9.96700806878443e-7	1.0968827993384167e-9
1.0074956839504588e-6	1.106164518035957e-9
1.0172822142025968e-6	1.114379470860083e-9
1.0281467384295722e-6	1.1244106582477542e-9
1.0389368341488837e-6	1.134714147976812e-9
1.04960163809077e-6	1.1504716622502187e-9
1.060128069815785e-6	1.1677573712874257e-9
1.0705319507923278e-6	1.1853180766576265e-9
1.0816222578357588e-6	1.2025307640842087e-9
1.0920967228008752e-6	1.2173486617975904e-9
1.10271358362959e-6	1.2325751375083628e-9
1.1132516010902358e-6	1.2489126482053692e-9
1.1234602263074432e-6	1.2640894722801832e-9
1.1341809395392456e-6	1.2786370818528958e-9
1.1449917447970588e-6	1.2917964449832732e-9
1.1546405521958754e-6	1.3058844922597679e-9
1.165022580371843e-6	1.3222051171748462e-9
1.1749725415093647e-6	1.3371402135632593e-9
1.1852659652479232e-6	1.3512971681454822e-9
1.1964985433117062e-6	1.3649897442041593e-9
1.2065809669835353e-6	1.3806468093275016e-9
1.2161686730228744e-6	1.3966510316282488e-9
1.226137027764265e-6	1.4131988999618096e-9
1.236322233147724e-6	1.4317653977891531e-9
1.2469070411992055e-6	1.4503660151808262e-9
1.2570046396038358e-6	1.4694844740114732e-9
1.2673972585220134e-6	1.4874472846621245e-9
1.2772639981688752e-6	1.5044565701665568e-9
1.2870262305284842e-6	1.5222785031127729e-9
1.2975018057907274e-6	1.5413809963935598e-9
1.3072512066654104e-6	1.5602646474141225e-9
1.3172991490593273e-6	1.5795342436978111e-9
1.3274912348280007e-6	1.598486378180297e-9
1.3369514069733169e-6	1.6181979951658933e-9
1.3470869207565065e-6	1.638375764405353e-9
1.3575036771086837e-6	1.6574971686367233e-9
1.3683280539881748e-6	1.6754825951905694e-9
1.3785863664028306e-6	1.6914489671878032e-9
1.3889884670989717e-6	1.7060528799251351e-9
1.3988502855482298e-6	1.7201547924800663e-9
1.4091168798720424e-6	1.732260181593048e-9
1.4186005329620607e-6	1.7432973094045679e-9
1.4288725523387534e-6	1.7558801674065093e-9
1.4392981404492232e-6	1.7690908813611016e-9
1.4493658854546823e-6	1.7817395904796919e-9
1.4595463992906543e-6	1.7956098365844218e-9
1.4690305271895684e-6	1.8094053701788403e-9
1.4794154940867345e-6	1.823558377420298e-9
1.489161518770619e-6	1.8374366058908188e-9
1.4994216739761586e-6	1.8516140223355572e-9
1.5091733721726328e-6	1.8621750091714518e-9
1.5195834769797054e-6	1.8710792072318406e-9
1.5292471469986748e-6	1.882610929067674e-9
1.539447854919013e-6	1.8963394026958014e-9
1.5494990636155762e-6	1.910750878647338e-9
1.5592745976501612e-6	1.925828191258816e-9
1.5688722306349132e-6	1.9404318594276048e-9
1.5784423653594493e-6	1.957190939301956e-9
1.5882618900485953e-6	1.9769086897344578e-9
1.598512093686657e-6	1.9977299036849414e-9
1.6084588663521607e-6	1.9980632727159887e-9
