0.0	0.0
1.4139240545093522e-9	1.5390533469883395e-14
2.1965135719522743e-9	6.644117890530765e-13
1.7199870634494462e-9	2.1660081884533613e-12
2.687218256594015e-10	3.831480525651187e-12
1.639085641785498e-9	5.972325755898567e-12
4.130234713535019e-9	9.363703454567941e-12
6.127210953116857e-9	1.4545059582626862e-11
9.015604621491645e-9	2.3671553240767195e-11
1.2030558898635468e-8	3.8456453372770484e-11
1.6009762062671904e-8	5.895981241268444e-11
2.0242729109001488e-8	8.437027388819018e-11
2.5463508995744233e-8	1.1605075220977312e-10
2.989006085908718e-8	1.5497131841781809e-10
3.538788957819217e-8	1.9264371159506411e-10
4.0697112581689176e-8	2.2504278209671824e-10
4.587776639273466e-8	2.5280837734786845e-10
5.157784753464156e-8	2.7643536228172394e-10
5.758088604186151e-8	2.965606784127495e-10
6.529634037802523e-8	3.1391702382101986e-10
7.24600952818506e-8	3.300382996226148e-10
7.985782423337262e-8	3.5032417532967487e-10
8.795124538069098e-8	3.7077292791609647e-10
9.568002911501672e-8	3.909251833094984e-10
1.0487878203008882e-7	4.1631830731692076e-10
1.1449583016409182e-7	4.4612178259972876e-10
1.24140888963704e-7	4.751256781228007e-10
1.342058142885535e-7	5.035345741128516e-10
1.4460481711361805e-7	5.282403644944367e-10
1.546203433092461e-7	5.538175865491546e-10
1.6447558332512112e-7	5.831350940299629e-10
1.7504111259441135e-7	6.090148371747262e-10
1.8507777575205042e-7	6.316986299935046e-10
1.9618215222549073e-7	6.516274952650392e-10
2.0690215325652616e-7	6.695201774739701e-10
2.172087842727194e-7	6.856353974635354e-10
2.2804812284698615e-7	6.999568001261557e-10
2.3944487869071105e-7	7.123967075761683e-10
2.506484119085965e-7	7.232939648297076e-10
2.6150408423367754e-7	7.333053753308505e-10
2.730470825655522e-7	7.424539764373961e-10
2.843094582159844e-7	7.515574099642208e-10
2.9497838084521263e-7	7.613208600059984e-10
3.062238803558319e-7	7.708077799927437e-10
3.1788025603261883e-7	7.798256377904877e-10
3.2938079970523957e-7	7.905937825554155e-10
3.4078305187856795e-7	8.013886194403241e-10
3.521074818164278e-7	8.113432625014738e-10
3.632936083957925e-7	8.217383609782302e-10
3.7496950992925734e-7	8.349154660923119e-10
3.858661148779454e-7	8.469160210357707e-10
3.970092338661093e-7	8.590884688834067e-10
4.078011186705583e-7	8.714294366860997e-10
4.190986078946943e-7	8.866925265043513e-10
4.2993457429172265e-7	9.016796823720697e-10
4.4113485943475817e-7	9.16281929071605e-10
4.5204923341927935e-7	9.286774931219098e-10
4.6259083986421574e-7	9.424954662012654e-10
4.743178296083574e-7	9.551366795935933e-10
4.84297604373222e-7	9.69866998637503e-10
4.946929095867344e-7	9.861380725747715e-10
5.051429266334944e-7	1.0028220830420765e-9
5.156716364332947e-7	1.0186455748151247e-9
5.269334725394543e-7	1.0326067588202647e-9
5.382284789053728e-7	1.0480654531932032e-9
5.488152194957831e-7	1.0648603566278503e-9
5.603043418850742e-7	1.0829729230727558e-9
5.722791910196109e-7	1.0991750363293918e-9
5.830357008182722e-7	1.1149601709044e-9
5.949831520443318e-7	1.130585535498785e-9
6.046903973675972e-7	1.1480123316905734e-9
6.160611068772535e-7	1.1642469599840944e-9
6.26696458015783e-7	1.1794689246720224e-9
6.366560042346894e-7	1.1935217749105222e-9
6.48956315549511e-7	1.2064971804267799e-9
6.598187866032592e-7	1.2192685705750606e-9
6.704148889318062e-7	1.2328344305251094e-9
6.820741348418344e-7	1.2459299963004432e-9
6.930629845771363e-7	1.2599409412690222e-9
7.050808485393713e-7	1.2749046649012998e-9
7.166655914455042e-7	1.2905596556533006e-9
7.268772695743907e-7	1.3052815038422592e-9
7.372625951844116e-7	1.3191452214358356e-9
7.478443528980365e-7	1.332398822086045e-9
7.590527360924013e-7	1.3438762509188963e-9
7.696869950704925e-7	1.35630127367401e-9
7.795726869797022e-7	1.3695866643435474e-9
7.903522064425028e-7	1.3839808902426754e-9
8.020892920500866e-7	1.397315569429125e-9
8.123204346149197e-7	1.408924805315248e-9
8.229987775219485e-7	1.4199933325622638e-9
8.351622292239981e-7	1.4284194786723603e-9
8.464042591207214e-7	1.4388631910989602e-9
8.566374440857951e-7	1.4512725634554969e-9
8.681842111370565e-7	1.4639780096834088e-9
8.800643362511784e-7	1.4765228322402458e-9
8.910843563785753e-7	1.4880565936630674e-9
9.007660355560252e-7	1.4995083755361626e-9
9.117150412612813e-7	1.5117069273955508e-9
9.218510943330893e-7	1.5238778558321898e-9
9.329695178530352e-7	1.5358007136030414e-9
9.424384596774533e-7	1.5521926250156248e-9
9.543856125988106e-7	1.569894824344953e-9
9.6581021330471e-7	1.5859131678161553e-9
9.755622699557524e-7	1.603981901312057e-9
9.853727266725013e-7	1.6210196219605066e-9
9.956713588546411e-7	1.6376772931645079e-9
1.0059073332607252e-6	1.6559591728295687e-9
1.0166715905853616e-6	1.676647401742759e-9
1.0265589538826925e-6	1.6959716225059652e-9
1.0377641129775674e-6	1.7153988343451054e-9
1.0473525328131075e-6	1.7348365891990626e-9
1.058996392485151e-6	1.7552887561513407e-9
1.0694308739902687e-6	1.7735053050495608e-9
1.0786296899166827e-6	1.791669827567688e-9
1.0890963311016408e-6	1.8136161758784296e-9
1.0986663359260956e-6	1.835281321613369e-9
1.1105283960315332e-6	1.8563744204064037e-9
1.1202342326527178e-6	1.875811608814271e-9
1.1298967966641884e-6	1.8955093108224295e-9
1.1400686573160312e-6	1.9170228363573293e-9
1.1505065048753411e-6	1.9380134835326855e-9
1.1613682905079404e-6	1.9618740859570495e-9
1.1712401154805252e-6	1.9847831808601057e-9
