0.0	0.0
6.9371409314678e-10	3.775709043196684e-14
6.229791995672195e-10	1.1028619812947226e-13
5.754482693455242e-10	3.224439466542606e-13
3.497398683506625e-9	1.4330448808941299e-12
3.564030258110473e-9	3.9987481776471155e-12
5.5412925951840995e-9	7.58449085083157e-12
7.4340732741456915e-9	1.2597394924540593e-11
9.492756513529321e-9	1.957728839840911e-11
1.2541239811487137e-8	3.556886426165918e-11
1.6610945769714e-8	5.75215504594162e-11
2.025554945020891e-8	8.384859364305442e-11
2.3745743258762107e-8	1.1353454355775839e-10
2.9352907495987512e-8	1.5466196580753433e-10
3.408532062986369e-8	1.9307642489270192e-10
4.004603806181417e-8	2.256271727025805e-10
4.974381965177865e-8	2.5416509574913703e-10
5.240609851720323e-8	2.784413536612185e-10
5.9310934433121853e-8	2.9932945868562656e-10
6.471275574758128e-8	3.1749843276394076e-10
7.222278750087374e-8	3.3302930675818133e-10
7.862662273765141e-8	3.482586710624958e-10
8.523971947541964e-8	3.72012502845287e-10
9.743435341939454e-8	3.930687972996339e-10
1.0579317769028895e-7	4.118581205224459e-10
1.1412913609384145e-7	4.2788073624855375e-10
1.2151763651374657e-7	4.5020384143388275e-10
1.2979262658711898e-7	4.924079445954633e-10
1.3836741884144032e-7	5.279282063302304e-10
1.4879829685487787e-7	5.580729104754489e-10
1.6070865205024287e-7	5.838472450838239e-10
1.7504453416743548e-7	6.06482224324445e-10
1.8457136972778276e-7	6.254655115914609e-10
1.9514514670109326e-7	6.421480146605597e-10
2.0504379856634735e-7	6.567581450323879e-10
2.1582730261081994e-7	6.692639144650236e-10
2.2827831021698008e-7	6.805140997476755e-10
2.3655531572434152e-7	6.906177946443215e-10
2.479286302416923e-7	6.993650015832741e-10
2.6032416863038963e-7	7.072126421338255e-10
2.7218782081512335e-7	7.141600953578297e-10
2.812076863503856e-7	7.205181539608141e-10
2.904000335310164e-7	7.270421552630246e-10
3.0333528277751907e-7	7.327349973134112e-10
3.19139633367423e-7	7.378802471059487e-10
3.293624541069335e-7	7.431179151878631e-10
3.3796624753911963e-7	7.480355072078559e-10
3.549596920831197e-7	7.530631608859473e-10
3.640297278090774e-7	7.576202276839084e-10
3.796422624364477e-7	7.674741036208133e-10
3.8872604364522534e-7	7.755367454979733e-10
3.9738228546963515e-7	7.893056676641309e-10
4.096564999507639e-7	8.02501978058956e-10
4.19685745509091e-7	8.140812797852171e-10
4.279692311852847e-7	8.250321054318554e-10
4.408418857754135e-7	8.346233724873641e-10
4.569497214095641e-7	8.427812864218787e-10
